map,orbit_map,target_p,observable,xi_true,lambda,orbit_id,orbit_seed,k,i_star,series_len_m,N_k,mu_hat,sigma_hat,xi_hat,mu_star_hat,sigma_star_hat,n_S_all,S_all_min,S_all_max,segment,n_used,alpha,istar_rule
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,16,14271547447227430912,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,16,14271547447227430912,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,16,14271547447227430912,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,16,14271547447227430912,9,270.0,29992,111.0,1.2889105859524004,0.08208928197063477,-0.32725238878591967,0.614345730446289,0.04933034715321123,10,175.0,270.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,16,14271547447227430912,10,480.0,29991,62.0,1.3012448651918653,0.08744743711617195,-0.5171889610868776,-0.3215435334344563,0.036791828232792305,15,345.0,480.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,1,105.0,30000,285.0,5.051623462755406,0.9654652861285116,0.04250684237982793,2.294493888854873,0.8482684139099596,178,105.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,2,50.0,29999,599.0,2.0929250955326495,0.09136180947921649,-0.8764141072037046,1.412893189438205,0.37441381496615256,1,50.0,50.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,5,600.0,29996,49.0,1.4947066260911113,0.006983828871505227,-0.7699184449441955,1.1419939105749348,0.03294726706384093,1,600.0,600.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,7,995.0,29994,30.0,1.4423131579483561,0.0029929045363320398,-0.6159250793832056,1.3205570451617992,0.006019252810860501,2,990.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,9,260.0,29992,115.0,1.2866121448061105,0.08298448201681374,-0.3574952208051207,0.5655273650332984,0.0469381105599695,5,215.0,260.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,17,3803106730039415808,10,565.0,29991,53.0,1.3085352517673572,0.08736978065230867,-0.5719974963700198,-0.8207575770589672,0.036814706310723255,22,360.0,565.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,1,125.0,30000,240.0,5.417551997015222,1.0468715069371135,-0.009690840853793075,1.9946945091173687,1.0800418741175455,152,125.0,900.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,2,885.0,29999,33.0,2.190800893430441,0.005206262669065237,-0.8104148158958411,1.771028916674197,0.1969507993818798,28,170.0,885.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,9,300.0,29992,99.0,1.2972269537665608,0.08409880693901589,-0.4229513397311116,0.3725706478580665,0.04552950919089567,11,230.0,300.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,18,8456796539239031808,10,910.0,29991,32.0,1.344667235824763,0.06592423465572861,-0.6419192578613269,-1.4523005482084521,0.03393875306453922,41,370.0,910.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,1,290.0,30000,103.0,6.0121354091810595,1.1168543103250528,0.09969590320697364,2.282829819657842,0.7450578212427204,122,290.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,2,670.0,29999,44.0,2.190817543884073,0.004597779207262135,-0.7611443983628328,1.9456030155362767,0.11283782828442766,1,670.0,670.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,5,635.0,29996,47.0,1.4969262753449164,0.005048412212132239,-0.7166464633759497,1.2772280548552537,0.022279732788729908,1,635.0,635.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,6,760.0,29995,39.0,1.493613621304886,0.008346404395648484,-0.8067703607087776,0.9083021052132375,0.029338355763423116,1,760.0,760.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,9,275.0,29992,109.0,1.2957608834335004,0.09455263653240167,-0.5312581880118521,-0.022323609810922962,0.04176941299587636,3,255.0,275.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,19,7132626394770388992,10,855.0,29991,35.0,1.3473259243519058,0.027817510743757524,0.2931961434175709,0.20447394238872107,0.0009891562799502459,3,855.0,900.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,1,120.0,30000,250.0,5.260068880919373,0.8772187241364788,0.005931218886366584,2.4983313349878484,0.8608382542448622,142,120.0,860.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,2,35.0,29999,857.0,2.059647022038056,0.11738262509780699,-0.8529186285747297,1.4736757995588032,0.3417036264386336,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,3,995.0,29998,30.0,1.604525667788177,0.0038775163039251673,-0.7935313182134358,1.283424179365551,0.08610177133937398,8,750.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,9,285.0,29992,105.0,1.2858660257288062,0.07816322247969862,-0.30841486813769714,0.6574303503993031,0.049181679656985576,3,245.0,285.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,20,4930664313581036544,10,655.0,29991,45.0,1.3128617425453837,0.07247439924838717,-0.43588933914011496,0.08692086739594762,0.04000725156962876,20,400.0,655.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,1,460.0,30000,65.0,6.325142325129589,0.8472208924178763,0.07543169706052014,3.0791746811415663,0.6023720444283215,99,460.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,2,,29999,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,3,40.0,29998,749.0,1.5237928294128853,0.07556559854553972,-0.8818107659648395,1.0733156418651888,0.13924372015256167,1,40.0,40.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,6,990.0,29995,30.0,1.4918789570738733,0.009770407902605503,-0.8277150281181078,0.5639247781296393,0.04416332173009861,62,370.0,990.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,7,955.0,29994,31.0,1.4438570409439038,0.001950738012173285,-0.6111284077688195,1.3679683200689672,0.003805356460955777,1,955.0,955.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,9,,29992,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,21,17262798227781249024,10,985.0,29991,30.0,1.3437166580353757,0.018971707218085214,0.7668809737373106,0.011032948491430548,2.7595377164890176e-06,7,825.0,985.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,1,115.0,30000,260.0,5.082091755653638,0.9118971769627888,0.08962505911491858,2.5894635460461592,0.6884952263252049,137,115.0,800.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,2,40.0,29999,749.0,2.0737485563986837,0.10614831195343387,-0.8602277742877633,1.4589633851751735,0.3498016215884231,2,35.0,40.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,3,990.0,29998,30.0,1.6032469919821655,0.0045666828455408455,-0.7620913007059676,1.2720588281803895,0.08933974968129937,9,795.0,990.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,9,230.0,29992,130.0,1.2740980972439766,0.0910428422781106,-0.35351119791322916,0.5347493879722028,0.04962602905448209,1,230.0,230.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,22,8726247566236100608,10,,29991,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,1,395.0,30000,75.0,6.55344085247494,0.7930265949390439,0.10995785197270466,3.8020395158544575,0.49048841404942733,120,395.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,2,45.0,29999,666.0,2.083331595121816,0.09886963251942742,-0.8674801344739634,1.4306679160884004,0.3645119740444626,2,40.0,45.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,9,275.0,29992,109.0,1.2911029701543701,0.08434913808907141,-0.3752741257706353,0.5046509492138346,0.047363478252533,10,210.0,275.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,23,675611128067509376,10,635.0,29991,47.0,1.327008955114617,0.06898459309188573,-0.4798686650465163,0.0012336817806199996,0.035335222521746285,34,365.0,635.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,1,385.0,30000,77.0,6.585032179699626,1.0567900859962112,-0.005998335014370838,1.9342148710915055,1.084687246303877,118,385.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,2,860.0,29999,34.0,2.189289576460042,0.006043006084350737,-0.7553135218063552,1.806763621421572,0.17474544726078928,37,370.0,860.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,3,965.0,29998,31.0,1.6046740942885545,0.003463051327715398,-0.6959569405625873,1.4157731668714593,0.051416270433697356,11,640.0,965.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,5,905.0,29996,33.0,1.4949459314759017,0.006748584953871194,-0.749654181077005,1.0605132300434328,0.04159272005249031,4,625.0,905.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,6,995.0,29995,30.0,1.4891757980797284,0.01179676938874118,-0.7993666433336739,0.4885185357341282,0.0508420286393622,17,720.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,8,170.0,29993,176.0,1.2894853601717031,0.07990866024537485,-0.3532488504935336,0.7295445122431397,0.05002850404573653,5,130.0,170.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,9,525.0,29992,57.0,1.3277452923786497,0.061565548137192914,-0.33074791643864615,0.6462352653208446,0.0458481217863895,47,195.0,525.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,24,11653117612666775552,10,770.0,29991,38.0,1.3179945343930055,0.06044481304192241,-0.32512172865642985,0.5477643737029573,0.04090034993440478,43,275.0,770.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,1,245.0,30000,122.0,5.82074529579581,1.0809079887035857,0.01182526249138032,1.7093775429601648,1.0322899858277077,59,245.0,535.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,2,35.0,29999,857.0,2.0619660528417,0.11357525395908008,-0.839416081607252,1.5043292455873711,0.32507470904175306,1,35.0,35.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,3,800.0,29998,37.0,1.6041879784843145,0.004037620818420961,-0.756822098378536,1.3610618263401948,0.06585669551445768,2,730.0,800.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,6,610.0,29995,49.0,1.4884816799674465,0.013429061287294503,-0.8571662924848783,0.5417877610334003,0.042290142657300606,2,575.0,610.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,9,415.0,29992,72.0,1.3119404596097097,0.0841599519000221,-0.5078142551663329,-0.08524634175538814,0.04750092932910726,23,250.0,415.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,25,1259291914595272192,10,,29991,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,1,180.0,30000,166.0,5.727037585813106,0.9971985547182091,-0.04700668261064468,1.8349464779883573,1.1801528461154394,153,180.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,2,155.0,29999,193.0,2.1567285138304166,0.033581695565632036,-0.8268795201092971,1.5025778443464264,0.32386463243827157,5,80.0,155.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,9,,29992,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,26,9154004486346180608,10,,29991,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,1,160.0,30000,187.0,5.5213127941698765,0.962725915356148,0.03993647824784356,2.405369555108313,0.8382861159678506,162,160.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,2,45.0,29999,666.0,2.084312978590199,0.09907996047614553,-0.8778858125580136,1.4204563032958994,0.3710494764174712,3,35.0,45.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,3,985.0,29998,30.0,1.6041586314609626,0.0036661891957793643,-0.6723654244997079,1.4193592927384313,0.05036517064289612,33,550.0,985.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,5,,29996,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,9,235.0,29992,127.0,1.2901139390214014,0.09153433112436557,-0.4522875281968806,0.3378765598968019,0.04252419668342416,4,200.0,235.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,27,3985030948363831808,10,395.0,29991,75.0,1.2906554475311371,0.08715570711920065,-0.4629104633414284,0.055849998276036095,0.03669254655412389,3,320.0,395.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,1,305.0,30000,98.0,6.215509037559076,1.0663634847439143,0.01809827971530132,1.990925741223589,0.989905794566245,117,305.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,2,400.0,29999,74.0,2.183740305658782,0.010821610888562778,-0.8175648222507312,1.720908531816442,0.22084105137126156,3,30.0,400.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,3,50.0,29998,599.0,1.5323266416370263,0.06454247222572515,-0.8362227612989146,1.08015577710761,0.13887116838281008,2,45.0,50.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,5,985.0,29996,30.0,1.4992468601578859,0.003466377591096379,-0.7128396422769318,1.2939881255827197,0.020754768550680407,18,750.0,985.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,9,,29992,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,28,3864938883082714624,10,470.0,29991,63.0,1.3022471061238745,0.08706194310002666,-0.5340703329567784,-0.37983295057388333,0.03521086509564962,14,340.0,470.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,1,85.0,30000,352.0,4.972588216386389,0.9570315743285842,-0.024025977073948088,2.166697458474442,1.0244458413501794,184,85.0,1000.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,2,995.0,29999,30.0,2.1887942806054115,0.006587781587377625,-0.7698811346252757,1.6936660325763455,0.22741834370931943,71,300.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,4,,29997,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,5,995.0,29996,30.0,1.4991263895712337,0.002638282923244625,-0.5114591527574515,1.426966868977239,0.00957706923495757,19,660.0,995.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,6,,29995,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,7,,29994,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,8,,29993,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,9,475.0,29992,63.0,1.3305176809636436,0.08206166195705397,-0.6508996598157075,-0.9864217120603258,0.043044469129489865,40,230.0,475.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,gumbel,0.0,2.0,29,1793390659084601600,10,985.0,29991,30.0,1.3441947312709752,0.04259226505243706,-0.22516111349544748,0.9118284878669247,0.03435050020998406,47,330.0,985.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,weibull,-0.3,2.0,0,698823144548493184,1,980.0,30000,30.0,0.8806282676615879,0.029268209236521375,-0.2770981402387337,0.5302757781510081,0.12635023250791347,84,20.0,980.0,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,weibull,-0.3,2.0,0,698823144548493184,2,,29999,,,,,,,0,,,test,30000,0.1,adaptive
doubling-p2-3,doubling,0.6666666666666666,weibull,-0.3,2.0,0,698823144548493184,3,,29998,,,,,,,0,,,test,30000,0.1,adaptive
